,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,Sign name
0,0.1051214188337326,0.7293007373809814,-0.000161636940902099,0.15330563485622406,0.757009744644165,-0.1047389879822731,0.21875452995300293,0.765711784362793,-0.1663801074028015,0.2863443195819855,0.7809532284736633,-0.1948544830083847,0.348873108625412,0.8146611452102661,-0.21822088956832886,0.2609524726867676,0.6268669366836548,-0.1539505124092102,0.3657999038696289,0.6715174913406372,-0.18655389547348022,0.42428529262542725,0.7164250016212463,-0.21500977873802185,0.4634856581687927,0.7538621425628662,-0.2325131893157959,0.27478429675102234,0.5988327860832214,-0.10220041871070862,0.39357563853263855,0.6539527177810669,-0.11741101741790771,0.4529991149902344,0.7116696834564209,-0.12953057885169983,0.47832468152046204,0.7605862021446228,-0.14286427199840546,0.28184768557548523,0.5979267358779907,-0.04740658774971962,0.3918168842792511,0.6397160887718201,-0.060552265495061874,0.44742894172668457,0.6987170577049255,-0.06522639095783234,0.4746807813644409,0.7449318766593933,-0.06945930421352386,0.28559279441833496,0.6087884902954102,-0.002266879891976714,0.3648526072502136,0.6307629346847534,-0.0036695965100079775,0.4073229432106018,0.6667436957359314,-0.009428320452570915,0.4348326325416565,0.6996014714241028,-0.019470229744911194,Q
1,0.24778932332992554,0.649763286113739,-0.00017908653535414487,0.29233258962631226,0.735830545425415,-0.20286738872528076,0.3800349235534668,0.7868794202804565,-0.30468815565109253,0.4685562252998352,0.833527684211731,-0.34912747144699097,0.5686133503913879,0.8812065124511719,-0.38166603446006775,0.4494430124759674,0.5162638425827026,-0.3304031491279602,0.6192188858985901,0.5545796155929565,-0.39723852276802063,0.7076777815818787,0.6069645285606384,-0.412211537361145,0.7717595100402832,0.6480767130851746,-0.4151076674461365,0.4767135679721832,0.47571754455566406,-0.21430425345897675,0.6566749811172485,0.5231394171714783,-0.2484028935432434,0.6777644157409668,0.6078346371650696,-0.22686471045017242,0.6637300252914429,0.658767819404602,-0.20645831525325775,0.4976920783519745,0.4749709963798523,-0.10524725168943405,0.6460362672805786,0.5222477912902832,-0.12161340564489365,0.6400370001792908,0.5944671630859375,-0.09368575364351273,0.6093493700027466,0.6338915228843689,-0.06241917237639427,0.5127785801887512,0.49972987174987793,-0.0076830326579511166,0.6190729141235352,0.5352973937988281,-0.016584334895014763,0.6238179206848145,0.5839036703109741,-0.009202730841934681,0.6088541746139526,0.6143713593482971,0.008245696313679218,Q
2,0.28119608759880066,0.6085016131401062,1.970422272279393e-05,0.31660449504852295,0.700262725353241,-0.16532717645168304,0.4038347601890564,0.7491923570632935,-0.2407495528459549,0.5041823387145996,0.8069585561752319,-0.2608146667480469,0.5879096388816833,0.8668305277824402,-0.26149946451187134,0.47887030243873596,0.5595057606697083,-0.30010244250297546,0.628527045249939,0.5590499639511108,-0.3801391124725342,0.7165564298629761,0.6043879389762878,-0.42700865864753723,0.776050865650177,0.6482647657394409,-0.4492487907409668,0.5075804591178894,0.5330655574798584,-0.19353361427783966,0.662947416305542,0.5488307476043701,-0.21160638332366943,0.6395776867866516,0.6130953431129456,-0.16506478190422058,0.5971050262451172,0.6487555503845215,-0.1347888857126236,0.5296556353569031,0.5341485738754272,-0.09413585066795349,0.6688201427459717,0.5436241030693054,-0.11148060113191605,0.6361900568008423,0.6022629737854004,-0.08675939589738846,0.6008764505386353,0.633775532245636,-0.07041934132575989,0.5467342734336853,0.5465994477272034,0.000395786773879081,0.6437675952911377,0.549284040927887,-0.020557308569550514,0.647411584854126,0.5941083431243896,-0.030567806214094162,0.636090099811554,0.6246954798698425,-0.036245398223400116,Q
3,0.2674833834171295,0.6525107622146606,-0.0003054272383451462,0.32612016797065735,0.7274354100227356,-0.12281227856874466,0.4046696424484253,0.7617033123970032,-0.19053947925567627,0.48715731501579285,0.8031668663024902,-0.219021737575531,0.5704603791236877,0.8397419452667236,-0.22859534621238708,0.4675118029117584,0.5183122158050537,-0.1608901172876358,0.6072375774383545,0.5442901849746704,-0.2145346850156784,0.6855059266090393,0.5824809074401855,-0.2579565942287445,0.7447093725204468,0.6157047152519226,-0.29317280650138855,0.4867555499076843,0.487935870885849,-0.10773976892232895,0.6343132257461548,0.5306830406188965,-0.15527957677841187,0.7072634100914001,0.5974454283714294,-0.1940760314464569,0.7422224283218384,0.6561692953109741,-0.21858172118663788,0.4976402521133423,0.4918776750564575,-0.059095948934555054,0.6386178731918335,0.5327662825584412,-0.09952046722173691,0.675788402557373,0.6033473610877991,-0.12510333955287933,0.6803337335586548,0.6609098315238953,-0.12778091430664062,0.5085462331771851,0.5158604979515076,-0.017805563285946846,0.6152030229568481,0.5351055860519409,-0.05068995803594589,0.6770462989807129,0.5755929946899414,-0.08074112981557846,0.7183756828308105,0.6139891743659973,-0.09277438372373581,Q
4,0.28962355852127075,0.6030870676040649,7.118032954167575e-05,0.3604320287704468,0.5231513977050781,-0.2322503626346588,0.452219158411026,0.5187943577766418,-0.3748280704021454,0.5495059490203857,0.5300359129905701,-0.48352617025375366,0.6498140096664429,0.5510655641555786,-0.5865517854690552,0.36987972259521484,0.7312369346618652,-0.38377895951271057,0.4521004855632782,0.8096405267715454,-0.48125720024108887,0.5258437991142273,0.8527027368545532,-0.5597476959228516,0.5885871052742004,0.8802101612091064,-0.6183973550796509,0.3536909222602844,0.76778244972229,-0.2893279790878296,0.4423156976699829,0.8342466950416565,-0.3729923367500305,0.5265938639640808,0.8732980489730835,-0.43917813897132874,0.5945190191268921,0.897852897644043,-0.5011382699012756,0.34175539016723633,0.7747206687927246,-0.19974663853645325,0.4171102046966553,0.8326835036277771,-0.26909786462783813,0.47640690207481384,0.86070317029953,-0.31671541929244995,0.5188046097755432,0.8753276467323303,-0.35617029666900635,0.3276376724243164,0.7662034034729004,-0.12411526590585709,0.3567027449607849,0.7966468930244446,-0.17715154588222504,0.36950868368148804,0.8113743662834167,-0.1987159103155136,0.3741815984249115,0.8218153119087219,-0.21753215789794922,Q
5,0.2591392397880554,0.6225189566612244,-0.0001342638279311359,0.39557725191116333,0.5591087341308594,-0.1261620670557022,0.5497394800186157,0.5687357187271118,-0.19886890053749084,0.6725082397460938,0.581402063369751,-0.23892422020435333,0.7537760734558105,0.6080195903778076,-0.2593284249305725,0.45579925179481506,0.7428033351898193,-0.17280824482440948,0.5372890830039978,0.8154297471046448,-0.20025189220905304,0.5970093607902527,0.8540453910827637,-0.18612457811832428,0.6340913772583008,0.8885982632637024,-0.16622447967529297,0.38353821635246277,0.7595163583755493,-0.0926080048084259,0.4622747302055359,0.8175429105758667,-0.07973022013902664,0.529388427734375,0.8448290824890137,-0.045181646943092346,0.5685237050056458,0.857657790184021,-0.025377413257956505,0.32896164059638977,0.7546961903572083,-0.017491787672042847,0.38846856355667114,0.7784777879714966,0.004142695106565952,0.43763887882232666,0.7935407161712646,0.05176281929016113,0.46742886304855347,0.8089016079902649,0.0793897956609726,0.28482502698898315,0.7347263693809509,0.04490725323557854,0.30336570739746094,0.7421491742134094,0.053700659424066544,0.30342525243759155,0.7465024590492249,0.06309928745031357,0.30487239360809326,0.7611449360847473,0.07437844574451447,Q
6,0.27643677592277527,0.635109543800354,-0.0002646637731231749,0.3179979920387268,0.7200883626937866,-0.2010233849287033,0.4082028865814209,0.7583091259002686,-0.2961907386779785,0.4976162612438202,0.8122180700302124,-0.33064404129981995,0.5879110097885132,0.8697108030319214,-0.3616606891155243,0.4995039999485016,0.5097912549972534,-0.2777738869190216,0.6652263402938843,0.5438762903213501,-0.31347963213920593,0.7492496371269226,0.5947847366333008,-0.3322112560272217,0.8094004392623901,0.6329455375671387,-0.34759649634361267,0.5194161534309387,0.48487958312034607,-0.1596911996603012,0.6792875528335571,0.5423519015312195,-0.16229936480522156,0.7133832573890686,0.6182673573493958,-0.1512027233839035,0.7155458927154541,0.6697258949279785,-0.1460101157426834,0.5278112888336182,0.4927741289138794,-0.044921256601810455,0.6588438749313354,0.5387956500053406,-0.04249102249741554,0.6605777144432068,0.6045162677764893,-0.031860217452049255,0.635654091835022,0.6477348804473877,-0.014326771721243858,0.533860445022583,0.5152795910835266,0.05736174434423447,0.6241471767425537,0.5361180901527405,0.060197725892066956,0.6438876390457153,0.5758376717567444,0.061102867126464844,0.6448694467544556,0.6095097064971924,0.07421844452619553,Q
7,0.3427497148513794,0.6056879162788391,-0.00014698943414259702,0.3738207519054413,0.6896299719810486,-0.20426341891288757,0.4601721465587616,0.7213725447654724,-0.29994356632232666,0.5448489189147949,0.7569834589958191,-0.33549025654792786,0.6312420964241028,0.7844933867454529,-0.3493921458721161,0.5193378329277039,0.4906098246574402,-0.3338613510131836,0.6769957542419434,0.5409314632415771,-0.40186142921447754,0.7641839385032654,0.5971102714538574,-0.4340834617614746,0.8298038244247437,0.629400908946991,-0.4589293599128723,0.5487666130065918,0.45874467492103577,-0.2230905145406723,0.6938772797584534,0.544849157333374,-0.2424350380897522,0.6634921431541443,0.6007734537124634,-0.22010201215744019,0.6252273321151733,0.602385401725769,-0.21155010163784027,0.5672321319580078,0.4594729244709015,-0.12148182839155197,0.6807712912559509,0.5452026128768921,-0.12986864149570465,0.6392081379890442,0.5913015604019165,-0.10615397989749908,0.6018639802932739,0.5916523933410645,-0.09213484823703766,0.5830278396606445,0.4799354672431946,-0.03226415812969208,0.6655802726745605,0.530135452747345,-0.03620672971010208,0.644734263420105,0.5607391595840454,-0.027255160734057426,0.6195359826087952,0.567206859588623,-0.017672153189778328,Q
8,0.3417033553123474,0.6260921359062195,-0.00014749464753549546,0.3773176670074463,0.7109130620956421,-0.19932492077350616,0.4674130976200104,0.7400979995727539,-0.2982088327407837,0.5587643980979919,0.772247850894928,-0.33479055762290955,0.6534522771835327,0.7962568402290344,-0.35138246417045593,0.5181847810745239,0.4914233386516571,-0.3317992389202118,0.6813901662826538,0.5353638529777527,-0.3953276574611664,0.7699451446533203,0.5882679224014282,-0.42803096771240234,0.8370018005371094,0.6264615058898926,-0.455267071723938,0.5399691462516785,0.45632076263427734,-0.22179986536502838,0.6973294019699097,0.5221681594848633,-0.23647521436214447,0.6913726925849915,0.5840226411819458,-0.22084932029247284,0.6731476783752441,0.607345700263977,-0.21876248717308044,0.5567631721496582,0.45695775747299194,-0.11711055040359497,0.6889767646789551,0.5268666744232178,-0.12559300661087036,0.6614057421684265,0.5774848461151123,-0.10839002579450607,0.6294169425964355,0.594633936882019,-0.09504340589046478,0.5742205381393433,0.47786083817481995,-0.02519596368074417,0.668688178062439,0.5194977521896362,-0.026938017457723618,0.6624581217765808,0.5536960959434509,-0.02043626829981804,0.6464637517929077,0.5700241327285767,-0.011287324130535126,Q
9,0.32807186245918274,0.6267207264900208,-0.00018262959201820195,0.37833186984062195,0.6076029539108276,-0.18049438297748566,0.4781387746334076,0.6196987628936768,-0.2932724058628082,0.575606107711792,0.6612412333488464,-0.3553030490875244,0.6508124470710754,0.69783616065979,-0.38820183277130127,0.5133811235427856,0.559122622013092,-0.3914870321750641,0.6669316291809082,0.5689748525619507,-0.5115494132041931,0.7680528163909912,0.6018660068511963,-0.5763735771179199,0.8480091094970703,0.6364243626594543,-0.6111143231391907,0.5252348780632019,0.5971112251281738,-0.3043813109397888,0.6462303400039673,0.6263166069984436,-0.3767414093017578,0.6769663691520691,0.6701129674911499,-0.35905009508132935,0.6988874673843384,0.7020132541656494,-0.34794238209724426,0.5352311134338379,0.6429132223129272,-0.22202259302139282,0.6595151424407959,0.6820297241210938,-0.30599144101142883,0.6961607933044434,0.7286880016326904,-0.3293619155883789,0.7214862108230591,0.7611281275749207,-0.3334316611289978,0.5472237467765808,0.6945107579231262,-0.1493958979845047,0.646865963935852,0.7239075899124146,-0.19100765883922577,0.6966543793678284,0.7545976042747498,-0.21694104373455048,0.7407612800598145,0.7786865830421448,-0.23806466162204742,Q
